N,P,K,temperature,humidity,ph,rainfall,label
36,125,196,37.46566825,80.65968681,6.15526103,2.631445785,grapes
24,131,196,22.03296178,83.74372787,5.732453638,2.572614486,grapes
2,123,198,39.64851881,82.21079946,6.253034534,2.771616557,grapes
35,140,197,16.77557314,82.75241875,6.106190557,2.628458846,grapes
11,122,195,12.14190714,83.56812483,5.647202395,2.741386625,grapes
6,123,203,12.7567962,81.62497448,6.130310493,2.629072664,grapes
17,134,204,39.04071989,80.18393287,6.499604931,2.908845286,grapes
25,130,197,39.70772192,82.68593454,5.554831977,2.949411896,grapes
27,145,205,9.467960445,82.29335466,5.800242694,2.599513866,grapes
9,122,201,29.58748357,80.91934392,5.570290539,2.679691853,grapes
16,139,203,17.82803682,80.96093443,6.27564088,2.592420773,grapes
32,141,204,8.825674745,82.89753705,5.536645599,2.647077362,grapes
22,138,195,27.83487131,83.51444973,6.208196881,2.875150695,grapes
31,144,202,11.02105378,80.55557235,5.870600622,2.68659967,grapes
3,136,205,17.5862944,80.84806564,6.334771461,2.811281307,grapes
28,122,197,19.89363946,82.73366439,5.856575335,2.742620794,grapes
4,136,204,29.93707596,81.77713468,5.898944282,2.579637529,grapes
39,145,201,36.73126647,80.58931938,5.775600435,2.844185356,grapes
38,132,197,20.42094753,81.54185044,5.931101816,2.635065223,grapes
36,133,198,25.51939719,83.98351748,6.2286454,2.723339063,grapes
25,121,201,30.50734778,82.71775569,5.594240603,2.759134007,grapes
15,125,199,18.4269936,80.55625868,5.569230319,2.746352089,grapes
24,140,205,12.087022,83.59398734,5.93202852,2.703469828,grapes
13,132,203,23.60115364,82.48336987,6.423216506,2.883425887,grapes
5,126,197,12.80000387,81.20876367,6.417500829,2.641905276,grapes
30,120,200,38.06099482,82.24729637,6.234904253,2.586672526,grapes
23,142,197,39.06555518,82.03812973,6.000573725,2.728650747,grapes
26,135,203,33.78372897,81.16314317,5.685102769,2.934471394,grapes
7,126,203,16.76201707,82.00335557,5.662140095,2.885320002,grapes
32,139,198,35.89307536,82.66850729,6.358186848,2.619664,grapes
9,141,202,21.01245395,81.17931863,6.119495295,2.613562307,grapes
20,142,196,10.89875873,80.01639435,6.207600783,2.704496219,grapes
32,129,201,16.36251869,83.00471609,6.48754639,2.817191135,grapes
3,134,199,20.28370163,81.32235739,5.81717753,2.797878434,grapes
38,138,204,25.11108456,83.25447587,6.325480034,2.874420011,grapes
14,131,198,33.4641162,83.86742974,5.562790949,2.674096189,grapes
20,122,204,11.7976469,80.86325389,6.487369687,2.561796254,grapes
40,126,201,11.36300891,80.03100049,6.116982944,2.802476154,grapes
36,128,204,25.23542319,80.68700527,5.695792761,2.639307436,grapes
11,132,197,15.99050693,81.23966573,5.734317007,2.92921215,grapes
0,137,195,22.4359017,80.18612085,6.329499832,2.574697512,grapes
19,123,200,34.76086052,81.03544763,6.167013532,2.586783475,grapes
31,136,197,31.11047251,83.34010951,5.653776058,2.812205347,grapes
4,134,200,28.57828803,80.95628959,5.840256272,2.887492952,grapes
39,139,201,41.18664903,81.01783402,5.539980812,2.704289724,grapes
8,127,196,27.02766138,83.17093908,5.833302165,2.793569293,grapes
39,138,203,21.19339319,82.33098331,6.399433771,2.938123985,grapes
32,120,204,10.38004759,83.44518113,6.138958698,2.653218028,grapes
12,142,203,31.3115978,82.56407013,5.972850838,2.559486343,grapes
8,133,195,20.46657776,80.97598029,6.456079585,2.807013335,grapes
8,139,199,29.36947679,81.53996362,6.336426667,2.603717643,grapes
21,134,202,10.72302459,80.02130636,6.425419926,2.570795717,grapes
40,140,195,14.97846952,80.49979873,6.294395676,2.820250958,grapes
39,127,202,15.3246651,81.67215994,6.477768039,2.818938189,grapes
19,120,195,18.73932187,81.12109244,5.931538447,2.895987383,grapes
21,139,201,19.3642553,83.36094029,5.980598579,2.643738087,grapes
17,136,195,41.20733624,81.61051026,6.389783283,2.594577741,grapes
33,139,203,33.34214482,82.51034633,5.693287415,2.78271599,grapes
22,133,201,23.81995682,80.12211649,6.00299607,2.648582142,grapes
32,130,196,40.66012294,81.24995984,6.372959542,2.914578762,grapes
37,135,205,11.82768186,80.2827185,5.510924849,2.91741144,grapes
15,140,195,13.28504331,83.54193816,5.69945282,2.590553545,grapes
39,132,196,35.83089092,83.32560104,5.778594403,2.900781451,grapes
40,121,199,26.18159716,81.03886263,6.315586313,2.600752637,grapes
40,132,202,24.57558351,80.70695797,5.971813006,2.744335157,grapes
29,142,203,29.67229086,83.71498986,5.891195653,2.617515894,grapes
32,121,199,39.37102553,81.25353895,6.129812716,2.91657549,grapes
6,140,205,17.66558428,82.92903419,6.313085601,2.750674264,grapes
8,120,196,24.06679352,82.66396666,6.053662544,2.748762116,grapes
34,133,202,15.31413469,80.09711412,5.804799142,2.945726241,grapes
35,135,199,21.77466746,80.54942557,6.400719746,2.732137952,grapes
16,145,199,26.91624843,80.76838926,5.953966361,2.72871149,grapes
8,136,201,41.65602996,82.22118237,5.609255992,2.921127889,grapes
25,129,195,17.98667801,81.17712085,5.777271492,2.84926287,grapes
16,130,201,29.12033769,82.79092939,5.682395429,2.710641917,grapes
39,129,203,34.38922481,83.18392806,5.863996687,2.796457306,grapes
38,135,203,41.36106301,82.79782954,6.444373116,2.752798221,grapes
33,120,205,35.12158265,82.26890793,5.550832178,2.744692319,grapes
35,125,204,19.6491772,80.15215777,6.107741788,2.901389601,grapes
1,132,200,16.27852801,82.94270065,5.620745638,2.62104835,grapes
39,140,203,21.11903604,80.63399198,6.349875906,2.727472347,grapes
28,145,202,19.2077707,82.9042841,6.484323189,2.631147133,grapes
6,128,200,25.96308415,82.57813624,5.838748311,2.768418365,grapes
6,139,199,25.67385024,81.6212135,6.29099842,2.917684812,grapes
29,122,196,41.94865736,81.15595212,5.638328481,2.876717698,grapes
37,144,197,11.18994268,80.8084305,6.415555956,2.611903521,grapes
38,120,197,17.5438296,82.94703302,6.323722572,2.904355805,grapes
38,141,198,13.05809741,80.28297993,5.757009965,2.785682513,grapes
14,121,203,9.724457611,83.74765639,6.158689406,2.931657932,grapes
6,125,204,27.92004934,82.93262435,5.733539807,2.752792456,grapes
32,138,197,9.535585543,80.73112694,5.908724337,2.733903611,grapes
11,124,204,13.42988625,80.06633966,6.361141107,2.811040566,grapes
23,138,200,9.851242629,80.22631717,5.96537863,2.69401671,grapes
40,143,201,24.97256132,82.72828653,6.476757723,2.625990663,grapes
6,142,202,27.23708304,82.94573346,6.224542938,2.772641298,grapes
37,124,195,18.70679077,83.4795292,6.209928251,2.621907433,grapes
35,134,204,9.949929082,82.55138983,5.841138354,2.598747067,grapes
119,25,51,26.47330219,80.92254421,6.283818329,2.112497079,watermelon
119,19,55,25.18780042,83.44621709,6.818261383,1.845441293,watermelon
105,30,50,25.29954705,81.77527562,6.37620108,2.245727188,watermelon
114,8,50,24.74631269,88.30866319,6.581587932,2.281821317,watermelon
93,22,52,26.58740671,81.32563243,6.932739726,1.648637806,watermelon
80,26,55,24.53442564,88.989272,6.140099215,1.933708162,watermelon
85,27,45,26.0713757,88.7285657,6.467095849,2.275453876,watermelon
85,22,53,25.96534238,89.77076659,6.849471704,2.341078172,watermelon
82,22,45,26.22338015,85.34866045,6.512196212,2.149669011,watermelon
118,13,54,24.41311871,89.81574032,6.039584629,1.735371447,watermelon
83,25,53,26.49195283,80.04678201,6.057697106,2.272755574,watermelon
86,15,47,24.04355803,84.18406764,6.423898762,2.117688959,watermelon
101,10,47,25.5421695,83.31883376,6.936997681,2.266670564,watermelon
119,9,50,26.74550678,83.9195902,6.251286661,1.606075,watermelon
104,17,46,25.7131428,80.22972777,6.190015912,1.696441664,watermelon
95,12,51,25.76484262,84.1726996,6.681606702,1.740971226,watermelon
102,14,52,26.79489868,89.64815231,6.51075991,2.273264495,watermelon
109,21,55,24.9004602,89.73524177,6.770278088,2.261788226,watermelon
81,18,50,26.80750629,88.22874955,6.429788073,2.314916952,watermelon
103,17,51,25.11189154,80.02621335,6.209888345,1.740416137,watermelon
105,14,50,26.2148837,87.6883982,6.419052193,2.348657794,watermelon
97,8,52,24.9103226,86.97190046,6.237861736,1.948258146,watermelon
120,19,49,25.79448878,84.26830701,6.762471629,2.222531182,watermelon
95,16,55,25.26931156,87.55055105,6.612847999,1.57978363,watermelon
83,29,52,25.76402693,87.5931128,6.704688865,1.813040444,watermelon
83,9,45,25.85483596,89.13163965,6.049609892,1.844557856,watermelon
91,21,50,24.33528185,81.44030363,6.762030215,1.90240694,watermelon
116,5,54,25.37601283,80.99313508,6.65398725,2.253160815,watermelon
112,28,54,24.86094646,85.05318563,6.738030547,2.176993509,watermelon
88,29,51,24.71885473,88.94568335,6.095689937,1.907865601,watermelon
118,15,45,24.21495706,84.20576992,6.538006356,1.890212001,watermelon
92,21,48,25.81692236,82.043255,6.377427122,2.158647,watermelon
106,14,45,24.47018505,84.16390229,6.417011754,2.25463504,watermelon
99,5,47,24.13078816,84.84494575,6.649086972,2.015539448,watermelon
98,8,51,26.1793464,86.52258079,6.25933595,1.946083062,watermelon
108,22,46,26.17668721,86.7295205,6.121168559,2.099797235,watermelon
119,7,55,26.03867719,84.6378378,6.031424482,1.748005437,watermelon
117,27,48,26.53259325,82.39053979,6.835268184,2.138055426,watermelon
109,10,53,26.81938687,87.8274604,6.551750306,1.813462117,watermelon
80,16,46,25.50405534,81.40297428,6.940236218,1.908595779,watermelon
100,18,52,26.20234499,80.38266489,6.87606733,2.223599152,watermelon
91,7,53,25.13735887,89.28272716,6.457216535,1.71373918,watermelon
86,6,53,25.92030221,83.47202566,6.921847888,1.657748628,watermelon
107,5,52,26.6634609,89.98405233,6.881425746,2.260176049,watermelon
103,16,49,24.06731461,81.64075303,6.915717008,2.037485197,watermelon
101,20,48,24.6774157,82.75411437,6.206247494,2.246342289,watermelon
85,25,47,26.11440416,87.64081095,6.29542477,2.302425529,watermelon
84,7,51,26.81530456,87.65694462,6.399669044,2.194517158,watermelon
102,28,54,25.15623099,80.27525115,6.862157042,2.18485884,watermelon
98,25,52,25.2801372,83.15393658,6.224066378,1.940730948,watermelon
97,25,50,26.22005978,80.90127035,6.093814669,1.93250155,watermelon
90,16,45,24.92093261,80.61750795,6.291540278,1.990437328,watermelon
95,12,46,26.21667586,81.01009354,6.32281728,2.151741573,watermelon
82,23,49,26.81383586,87.21986949,6.873283991,2.035629052,watermelon
82,25,51,24.31334971,87.47409052,6.074209622,1.89419227,watermelon
110,28,46,24.29105004,88.04541346,6.49889585,2.018128511,watermelon
118,21,51,24.42998931,86.33904774,6.678805092,1.912693631,watermelon
120,20,45,25.66576039,88.6984228,6.114128685,2.134930105,watermelon
91,7,52,25.07803672,83.46230461,6.405054243,2.220457843,watermelon
81,6,55,24.88910524,85.87059083,6.110142735,2.035708324,watermelon
101,13,54,25.42900869,82.91481799,6.828982708,2.218167161,watermelon
101,17,55,24.37118217,87.1269128,6.451499764,1.757443973,watermelon
111,6,53,26.4930645,88.59143088,6.313512999,1.813536303,watermelon
107,10,49,25.83202912,89.00481725,6.755192025,1.781374259,watermelon
115,11,46,24.41592661,89.39655519,6.623167177,1.587465299,watermelon
84,25,52,24.37190239,81.2514818,6.12532356,1.740511646,watermelon
120,7,47,24.24782473,83.03687902,6.653867608,2.156132378,watermelon
91,12,46,24.64458469,85.49938185,6.343942518,1.902054737,watermelon
89,22,52,24.89681131,86.10782926,6.217300786,2.092372525,watermelon
113,19,46,25.41864024,81.12122989,6.286387658,1.949732555,watermelon
97,22,50,26.26028739,86.14585891,6.7698938,2.321999524,watermelon
117,30,50,24.90123934,87.20772913,6.744966312,1.834333599,watermelon
90,14,52,24.84740848,89.20454622,6.391858432,2.349577655,watermelon
104,23,47,26.98212846,86.70068316,6.770434148,1.68948512,watermelon
81,16,45,26.90435747,86.25426228,6.727468157,2.352748041,watermelon
88,5,47,25.86475496,86.67468041,6.662244646,1.620690867,watermelon
92,7,45,26.70607759,81.14149505,6.944640222,2.027965966,watermelon
81,18,50,26.44019475,80.91934337,6.507110986,1.882617155,watermelon
111,5,55,26.283443,84.42478917,6.520663422,1.999476271,watermelon
108,23,51,26.84366082,83.85039964,6.106500787,1.583804882,watermelon
113,30,50,26.03967219,83.9862443,6.277484043,1.727445806,watermelon
83,10,53,24.92994759,85.00802358,6.195142279,1.919629708,watermelon
101,11,51,25.50736962,84.24340241,6.792035575,1.740429122,watermelon
114,21,55,25.4438391,87.9392312,6.472756256,2.26438964,watermelon
99,6,45,26.12588914,86.5507939,6.000975617,1.602838612,watermelon
92,20,55,25.10474753,87.5267616,6.587791262,2.333275372,watermelon
92,7,48,26.27520631,86.63249555,6.956508826,2.141239565,watermelon
91,24,55,26.27061608,83.09194521,6.259086583,1.841274606,watermelon
110,21,54,26.73690828,87.82430156,6.747537642,1.868679929,watermelon
112,25,51,25.04746944,85.5667282,6.932537231,2.233266408,watermelon
89,25,54,24.69368934,85.56967628,6.353107393,1.928894027,watermelon
100,10,53,24.54356968,84.60808277,6.211748957,1.653803248,watermelon
83,22,54,25.89762315,81.96664832,6.277245254,2.145653566,watermelon
95,14,50,26.6333118,84.31756844,6.560443519,2.217270141,watermelon
119,30,49,25.35794749,80.45846265,6.903020221,1.878770963,watermelon
97,12,47,25.28784623,89.63667876,6.765094964,2.29476286,watermelon
110,7,45,26.63838589,84.69546874,6.189213927,1.902530948,watermelon
96,18,50,25.3310446,84.30533791,6.904241707,1.635125472,watermelon
83,23,55,26.89750174,83.89241484,6.463271076,1.73117864,watermelon
120,24,47,26.98603693,89.4138489,6.260838965,2.305069562,watermelon
115,17,55,27.57826922,94.11878202,6.776533055,1.105611496,muskmelon
114,27,48,27.82054812,93.03555162,6.528404378,1.036380113,muskmelon
101,25,52,29.09910406,94.22237826,6.750145572,0.886809971,muskmelon
118,18,52,28.04943594,90.83130708,6.562832807,0.817410635,muskmelon
95,26,45,29.91690582,94.55695552,6.117530021,1.108683956,muskmelon
81,25,49,29.86895762,93.25103208,6.076459669,1.033953943,muskmelon
117,24,53,29.17220859,92.21405224,6.293486295,0.838697036,muskmelon
114,30,51,29.24908541,90.06998135,6.069171847,1.021061629,muskmelon
113,6,52,27.76317235,90.35567642,6.740983646,0.992759493,muskmelon
108,26,52,28.82629037,94.26765349,6.201797639,1.033007288,muskmelon
81,30,48,28.52379742,92.09688432,6.041027474,1.175858813,muskmelon
115,9,52,29.06785065,90.97685539,6.019372459,1.14643598,muskmelon
83,7,45,29.08417927,90.73891887,6.704104127,0.9972497,muskmelon
84,21,55,28.47090661,94.79453182,6.494251024,0.830111851,muskmelon
109,26,45,28.27973674,90.38971208,6.224535449,0.84999705,muskmelon
95,27,55,28.47212559,91.21322065,6.160414414,0.822291484,muskmelon
119,5,55,29.68846716,94.30111601,6.168757984,1.056663325,muskmelon
110,14,51,27.02415146,91.66737633,6.085444691,0.837021648,muskmelon
82,18,48,29.09588297,94.16748386,6.159050816,1.051409972,muskmelon
87,14,48,29.69238699,92.58862544,6.606033244,1.146073205,muskmelon
85,9,53,28.20619412,92.86798698,6.447662945,1.133328549,muskmelon
100,6,53,29.05248036,93.92217834,6.105909623,0.931740404,muskmelon
107,12,46,29.57240298,93.61870344,6.559763394,1.085401032,muskmelon
91,13,47,29.10968327,92.43510994,6.14410903,1.100630828,muskmelon
102,25,50,28.20480805,92.91440379,6.099662369,0.801575254,muskmelon
117,25,53,29.11858526,92.12543021,6.413927319,0.965362269,muskmelon
85,21,52,29.62800691,90.10051615,6.075144116,0.932908174,muskmelon
104,25,55,29.81196601,90.36881284,6.123802502,0.893215159,muskmelon
102,24,54,27.72338349,90.93897939,6.698468621,0.898371436,muskmelon
116,25,50,29.26092798,92.92367701,6.088885814,1.130168379,muskmelon
100,17,48,29.72791119,94.29753295,6.367800632,1.044237853,muskmelon
110,25,54,28.91105641,90.78413842,6.425930938,0.922991522,muskmelon
104,25,51,28.96361426,93.88482153,6.469983276,0.927610304,muskmelon
107,11,54,28.59052369,91.33617236,6.094016338,1.159058281,muskmelon
98,26,52,27.33897716,90.69759008,6.150090899,1.129572376,muskmelon
88,17,52,29.90415889,90.75284363,6.646962425,0.999145038,muskmelon
87,25,46,27.42711692,90.02696201,6.379690748,0.856333756,muskmelon
120,8,46,29.55657523,90.70937262,6.732834334,1.116746298,muskmelon
95,13,46,29.84070774,93.76312893,6.126019932,0.916617259,muskmelon
108,22,47,28.53545677,91.72742702,6.161123579,0.989330898,muskmelon
82,13,52,27.11535046,94.86907886,6.442810053,1.044064875,muskmelon
120,23,55,27.84492803,91.60666594,6.732049075,1.042458437,muskmelon
110,22,47,29.03157242,91.82172592,6.243673725,0.981835139,muskmelon
95,23,45,27.82424457,90.56698742,6.266208727,0.834257687,muskmelon
106,10,49,27.72653142,92.00687531,6.350623739,0.795719192,muskmelon
99,12,52,28.69708334,94.30759855,6.002927293,0.8747272,muskmelon
106,20,51,29.73019662,90.97015715,6.342573112,0.806706937,muskmelon
83,11,53,29.54097171,92.91778307,6.163921248,0.864775894,muskmelon
117,19,55,28.80311922,91.78336933,6.121745389,0.99069287,muskmelon
98,26,49,27.29035669,90.53330091,6.130160473,0.925013872,muskmelon
113,20,48,27.46583649,94.87679041,6.440584681,1.073976318,muskmelon
101,17,47,29.49401389,94.72981338,6.185053234,1.03575625,muskmelon
98,7,45,27.79161808,92.51054946,6.157724816,1.057253002,muskmelon
93,22,48,29.12533739,91.52291141,6.776987974,0.862378128,muskmelon
95,21,47,27.93114233,93.56161439,6.431970877,0.813436156,muskmelon
109,12,48,29.45771748,92.12534736,6.708743843,0.817406311,muskmelon
118,12,47,27.96872279,92.17444796,6.010739645,1.139672027,muskmelon
100,14,49,29.48882958,91.07574233,6.365956658,1.024373762,muskmelon
89,9,47,29.47156259,90.77069618,6.668382766,1.131978767,muskmelon
95,16,46,27.0767265,90.14362622,6.74669542,0.962656094,muskmelon
95,7,45,27.30008597,90.80015308,6.031665834,0.987986028,muskmelon
87,6,45,29.82729394,90.79007335,6.40077205,0.899292752,muskmelon
93,20,50,29.93061247,93.22980899,6.448792689,0.958588322,muskmelon
84,29,49,29.94349168,93.90741192,6.251420275,0.802763978,muskmelon
111,5,47,28.03306461,91.47355778,6.274452811,0.833828649,muskmelon
111,5,52,29.8843055,94.0371147,6.135996372,0.826775543,muskmelon
111,15,54,27.7058373,92.91185695,6.194090172,0.868585496,muskmelon
89,11,47,29.78714005,94.65343534,6.327822962,1.097084417,muskmelon
110,15,48,28.57819995,92.86597437,6.212567211,1.086563693,muskmelon
95,30,52,29.48069921,90.33698678,6.640470863,1.025062079,muskmelon
115,12,52,27.51492243,94.96218673,6.685553129,0.82747891,muskmelon
120,25,50,28.05457761,94.81637388,6.327210469,0.860184775,muskmelon
102,11,45,29.03167341,93.12603235,6.35544263,0.951020157,muskmelon
94,5,55,28.5854649,91.89216849,6.085682344,1.058414398,muskmelon
84,18,46,27.08808014,93.42402083,6.781050373,0.996913263,muskmelon
107,22,54,27.99611732,90.84660317,6.630301421,0.851139277,muskmelon
80,18,52,27.87317436,91.14849627,6.484799661,0.946932254,muskmelon
86,18,45,28.96586565,90.71832938,6.566759102,0.876314227,muskmelon
113,28,48,28.87726019,92.48839665,6.170520518,0.962310076,muskmelon
115,18,53,29.17052093,94.19790371,6.012480351,0.868895458,muskmelon
82,20,54,29.34033587,90.01506395,6.541150335,0.844304294,muskmelon
98,22,47,29.07265321,91.91533173,6.341400922,1.135263135,muskmelon
117,25,54,28.68275966,92.50969311,6.150686364,1.146136875,muskmelon
83,15,49,28.92705913,91.39356832,6.438008153,0.913416018,muskmelon
120,16,51,27.99901833,91.64193051,6.547041903,0.916778838,muskmelon
111,5,50,27.59350075,91.79742953,6.399891457,0.978057529,muskmelon
85,21,47,29.87331077,90.60932469,6.186770318,0.972330898,muskmelon
90,23,54,28.55852465,90.45773041,6.159020864,1.073459979,muskmelon
99,29,55,29.19378695,91.46241065,6.660954816,1.042614274,muskmelon
102,11,47,27.98780984,92.78226196,6.504906979,1.068704344,muskmelon
80,18,51,28.05380704,91.81758779,6.706053225,0.817552003,muskmelon
87,21,52,27.3506296,94.2911951,6.067665498,1.071355914,muskmelon
114,8,52,29.34081108,94.5513539,6.419083092,1.111381143,muskmelon
99,6,46,28.61475136,94.22253035,6.39637861,1.141170941,muskmelon
89,25,50,27.04863538,91.34685096,6.375923383,0.987459325,muskmelon
96,13,55,29.5275305,94.57459443,6.700337732,0.832104602,muskmelon
82,26,47,28.50416396,93.46806467,6.565312653,0.952758757,muskmelon
106,21,52,28.89578588,94.78993038,6.286515359,0.906938988,muskmelon
90,15,52,27.04927452,91.3821731,6.448061578,0.931396638,muskmelon
106,16,54,28.96017885,91.69532178,6.585872508,0.974244874,muskmelon
24,128,196,22.75088787,90.69489172,5.521466996,4.347708091,apple
7,144,197,23.8494014,94.34814995,6.133220586,4.490206673,apple
14,128,205,22.60800988,94.58900601,6.226289556,4.5684905,apple
8,120,201,21.18667419,91.13435689,6.321152192,4.812335551,apple
20,129,201,23.41044706,91.69913296,5.587905967,4.569991854,apple
32,137,204,22.86006627,93.12859895,5.824151693,4.63502648,apple
27,139,205,22.48403042,93.40819246,5.772179946,4.15540798,apple
0,123,205,22.02775403,92.96129462,5.790993052,4.769091244,apple
22,144,196,21.91191314,91.68748063,6.499226821,4.609296366,apple
1,124,199,23.71059131,93.27392415,5.658473817,4.435734602,apple
30,122,197,21.37784654,92.72043743,5.573241391,4.178807154,apple
29,121,196,22.84852833,94.32130209,6.079497202,4.8660545,apple
13,126,204,23.1094265,92.79630809,6.383180271,4.259204409,apple
9,139,199,23.25230817,94.54128292,5.867420996,4.147867748,apple
0,133,200,23.67287749,90.4935574,5.708418722,4.103535543,apple
30,143,199,23.76881552,90.59810302,5.7983508,4.026175378,apple
36,140,198,23.34386401,91.47684705,6.28188384,4.111291303,apple
37,137,199,22.63946441,90.18451645,5.697945522,4.265377476,apple
33,121,203,22.45696744,94.76285385,5.605934087,4.521290256,apple
7,144,195,22.96388477,93.58065995,5.85648105,4.119972386,apple
35,128,205,21.07273439,93.56585985,6.041053829,4.246996122,apple
29,128,198,22.44075021,92.70785115,5.685062404,4.783375319,apple
2,143,196,22.71271308,90.45261746,5.669489065,4.326191327,apple
34,140,198,21.70416965,93.44006288,5.751707342,4.534572425,apple
29,144,204,22.43324518,92.48667725,5.800448951,4.689075547,apple
32,141,203,21.25941052,92.84416234,5.821347769,4.293930988,apple
13,144,197,22.9215706,94.89613443,6.28022267,4.161187181,apple
25,143,198,22.81212536,91.51861705,6.027314401,4.246268701,apple
9,137,200,21.12152071,90.6878768,5.636687393,4.047311823,apple
6,144,198,21.11478672,90.31528693,5.559363609,4.114514244,apple
37,126,196,23.59997268,90.97597665,5.596449493,4.219402327,apple
2,120,203,23.12652652,94.71203306,5.893492999,4.276424539,apple
11,143,197,22.98458907,93.3204487,5.875718516,4.810836547,apple
10,141,201,22.12659387,90.97818277,6.386021424,4.115796358,apple
24,142,202,22.53779727,91.48135786,5.710819862,4.009743181,apple
23,138,195,22.49095104,91.70292746,5.795985716,4.897303547,apple
18,125,204,22.35548159,94.47811755,6.046673619,4.595930161,apple
13,121,196,22.20700989,93.50574163,6.443382913,4.730684138,apple
26,122,202,22.44516988,94.73763514,5.617227184,4.219855406,apple
28,123,202,22.76643029,92.12438519,6.442289294,4.741574602,apple
26,121,201,22.19109412,90.02575116,6.162034371,4.421758378,apple
21,137,196,23.6119202,91.70293849,5.812781806,4.865751268,apple
21,135,198,23.86087054,94.92048112,5.765015126,4.134808382,apple
5,144,205,21.42177231,92.62665309,6.184922574,4.04742385,apple
2,123,205,22.36629253,90.78572467,5.739652177,4.920596921,apple
15,133,199,23.99686172,91.61001707,5.824778636,4.630326437,apple
31,130,198,21.80129837,92.73446667,5.554823557,4.726719177,apple
25,143,200,23.80436344,92.80441624,6.024248787,3.961387965,apple
16,143,204,23.71475278,91.53331177,5.631333387,4.799061673,apple
19,122,202,23.34467359,90.37981478,5.811975094,4.44470085,apple
10,125,196,22.31253665,90.03577124,5.730557448,4.451528169,apple
20,139,202,23.50201428,92.21083961,5.66999105,4.251452555,apple
28,123,198,23.46260321,91.45665004,5.682751473,4.400643287,apple
28,136,200,23.06204373,92.39544055,6.245858905,4.517319295,apple
2,131,199,22.47420512,91.22759742,6.017370134,4.890471256,apple
2,140,197,22.69780133,92.82223419,5.53456749,4.135859189,apple
27,138,201,23.66682067,93.90191078,5.952367662,4.149625004,apple
30,127,204,22.50050273,92.45878335,6.126436584,3.973794894,apple
32,145,203,23.83053666,90.84422164,6.406818518,4.314829886,apple
29,139,205,23.64142354,93.74461474,6.155939453,4.594142425,apple
26,126,195,21.41363812,92.99124545,5.878568981,4.661334902,apple
40,136,202,22.85267372,94.5764581,5.935336308,4.627220575,apple
6,124,200,22.98208095,93.84505029,5.971332179,4.314378949,apple
35,138,200,21.19909519,90.80819418,5.67130617,4.082043,apple
17,136,196,23.87192332,90.49939035,5.882155988,4.057275961,apple
33,134,205,21.0365275,94.33919546,6.08551916,4.517372969,apple
16,143,197,22.61711614,93.51978375,5.90402645,4.603373094,apple
27,120,200,21.45278675,90.74531921,6.110218826,4.594632213,apple
29,145,205,22.81227579,92.12992101,6.212302608,4.304659654,apple
3,141,197,21.98141856,91.12719303,6.142803397,4.546413969,apple
15,123,204,22.52709326,92.54780429,6.365972688,4.542638063,apple
5,136,195,22.35628673,91.92360477,6.264202804,4.242903201,apple
10,136,204,21.19852186,92.15595143,6.276198595,4.167536815,apple
7,141,195,23.8812458,93.45067555,5.514253142,4.130380563,apple
2,129,201,22.78234161,94.36803516,5.682343744,4.808858067,apple
29,138,197,22.19055385,92.43764169,5.830892252,4.78985339,apple
30,137,200,22.91430043,90.70475565,5.603413172,4.669467106,apple
29,132,204,23.08950736,90.22507299,6.0967531,4.260498429,apple
14,139,197,21.72484506,92.83975602,6.056529526,4.791188035,apple
18,125,203,22.44307715,91.59234006,6.160267496,4.037660657,apple
33,143,204,21.1316077,91.95769858,5.814434775,4.82437774,apple
40,144,196,22.71750705,92.25479855,5.987262638,4.21373963,apple
9,143,197,23.75033085,92.88160462,5.570020684,4.632294594,apple
38,135,203,23.76121837,93.661643,5.965551311,3.969525827,apple
28,130,196,22.13450646,94.67695747,6.062356467,4.44568198,apple
35,142,203,21.17089176,90.23730166,5.895319002,4.868091138,apple
12,129,205,22.36238282,91.15761594,6.119432215,4.672569783,apple
1,135,203,22.77856513,92.70124029,5.624203283,4.479367004,apple
0,145,205,21.22503442,90.09877774,5.52078314,4.487245913,apple
31,121,201,23.15791104,90.34396882,5.731535258,4.358773268,apple
35,131,203,22.42776057,93.91722423,5.893490899,4.044215508,apple
29,140,195,23.64082979,90.95257927,5.560521058,4.596186295,apple
33,138,198,22.29423493,90.69033986,6.222390798,4.83235726,apple
14,140,197,23.35225078,90.90054697,6.071255131,4.450320402,apple
35,145,195,22.03911546,94.58075845,6.231950009,4.369307142,apple
40,120,197,23.80593812,92.48879468,5.889480679,4.709982472,apple
25,132,198,22.31944084,90.85174383,5.732757516,3.941627728,apple
31,137,196,22.14464104,93.82567435,6.400321212,4.749255055,apple
36,144,196,23.65167552,94.50528753,6.496934492,4.541776646,apple
10,140,197,22.16939473,90.27185592,6.229498836,4.900327213,apple
22,30,12,15.78144173,92.51077745,6.354006744,4.686417402,orange
37,6,13,26.03097313,91.50819306,7.511755068,3.98758952,orange
27,13,6,13.36050601,91.35608208,7.335158382,4.379003484,orange
7,16,9,18.87957654,92.04304496,7.813916603,4.514407524,orange
20,7,9,29.47741671,91.57802915,7.129136941,4.376879909,orange
26,27,10,28.06903173,92.91487288,6.079998496,4.493462268,orange
5,23,15,25.66901098,92.04670813,7.408939392,4.430803933,orange
0,18,14,29.77149434,92.00719952,7.207991261,4.504573961,orange
